Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-0.0572202,0.0964335,-0.0171232,-0.113634,-0.0389346,-0.0654288,0.0386464
0.0725904,0.122697,0.066388,-0.0973616,0.00506239,-0.119427,-0.0589735
-0.108666,0.0904851,-0.110213,-0.13338,-0.051971,-0.0966444,0.0834504
0.115961,0.038092,0.0648518,-0.0360217,0.0543853,-0.0665959,-0.0932472
-0.0825825,0.0356354,-0.0699243,-0.0612297,-0.0185854,-0.0538388,0.0702581
0.0573855,0.0422891,0.0381393,0.0126357,0.0272613,-0.0412212,-0.0497538
0.000822116,0.0524617,0.0106511,-0.0525157,0.0212615,-0.0408554,0.00936508
-0.0572173,0.0964058,-0.0171201,-0.113624,-0.0389336,-0.0654252,0.0386458
0.072592,0.122669,0.0663906,-0.0973525,0.00506093,-0.119423,-0.0589731
-0.108664,0.090459,-0.110209,-0.133371,-0.0519687,-0.096641,0.0834497
0.115961,0.0380661,0.0648532,-0.0360131,0.0543834,-0.066592,-0.0932457
-0.0825793,0.0356094,-0.0699213,-0.061221,-0.0185827,-0.0538352,0.0702569
0.0573868,0.042262,0.0381413,0.012644,0.0272604,-0.0412172,-0.0497526
0.000825036,0.0524348,0.0106539,-0.0525066,0.0212616,-0.0408518,0.00936461
-0.0572145,0.0963787,-0.0171171,-0.113614,-0.0389325,-0.0654216,0.0386453
0.0725936,0.122642,0.0663931,-0.0973437,0.00505947,-0.119419,-0.0589727
-0.108663,0.0904333,-0.110206,-0.133362,-0.0519664,-0.0966375,0.0834491
0.115962,0.0380408,0.0648545,-0.0360048,0.0543816,-0.0665883,-0.0932442
-0.0825761,0.0355838,-0.0699184,-0.0612126,-0.01858,-0.0538317,0.0702556
0.0573881,0.0422355,0.0381433,0.0126519,0.0272596,-0.0412132,-0.0497514
0.000827894,0.0524084,0.0106568,-0.0524978,0.0212616,-0.0408483,0.00936414
-0.0572118,0.0963521,-0.0171141,-0.113605,-0.0389315,-0.065418,0.0386447
0.0725951,0.122616,0.0663956,-0.0973351,0.00505802,-0.119414,-0.0589723
-0.108662,0.0904081,-0.110203,-0.133354,-0.0519641,-0.0966341,0.0834485
0.115963,0.0380159,0.0648558,-0.0359968,0.0543797,-0.0665845,-0.0932427
-0.082573,0.0355588,-0.0699155,-0.0612045,-0.0185773,-0.0538282,0.0702544
0.0573893,0.0422095,0.0381452,0.0126597,0.0272587,-0.0412093,-0.0497502
0.000830689,0.0523826,0.0106596,-0.0524891,0.0212617,-0.0408447,0.00936366
-0.0572091,0.096326,-0.0171112,-0.113596,-0.0389305,-0.0654144,0.0386442
0.0725966,0.12259,0.066398,-0.0973267,0.00505656,-0.11941,-0.0589718
-0.10866,0.0903834,-0.110199,-0.133345,-0.0519618,-0.0966306,0.0834479
0.115964,0.0379916,0.0648571,-0.035989,0.0543778,-0.0665808,-0.0932413
-0.0825698,0.0355343,-0.0699126,-0.0611966,-0.0185747,-0.0538248,0.0702531
0.0573905,0.0421841,0.0381471,0.0126672,0.0272579,-0.0412054,-0.049749
0.00083342,0.0523573,0.0106623,-0.0524808,0.0212617,-0.0408412,0.00936319
-0.0572065,0.0963004,-0.0171082,-0.113587,-0.0389295,-0.0654109,0.0386436
0.072598,0.122565,0.0664004,-0.0973186,0.0050551,-0.119406,-0.0589714
-0.108659,0.0903593,-0.110196,-0.133337,-0.0519595,-0.0966273,0.0834472
0.115964,0.0379679,0.0648583,-0.0359814,0.054376,-0.0665771,-0.0932398
-0.0825667,0.0355104,-0.0699097,-0.061189,-0.018572,-0.0538213,0.0702519
0.0573916,0.0421592,0.0381489,0.0126745,0.0272571,-0.0412015,-0.0497479
0.000836087,0.0523325,0.0106651,-0.0524727,0.0212617,-0.0408377,0.00936271
-0.057204,0.0962754,-0.0171054,-0.113579,-0.0389286,-0.0654074,0.0386431
0.0725994,0.12254,0.0664028,-0.0973107,0.00505364,-0.119402,-0.058971
-0.108658,0.0903356,-0.110193,-0.13333,-0.0519572,-0.0966239,0.0834466
0.115965,0.0379446,0.0648596,-0.0359741,0.0543741,-0.0665735,-0.0932384
-0.0825636,0.0354869,-0.0699068,-0.0611817,-0.0185694,-0.0538179,0.0702506
0.0573927,0.0421348,0.0381508,0.0126815,0.0272562,-0.0411977,-0.0497467
0.00083869,0.0523083,0.0106678,-0.0524648,0.0212617,-0.0408343,0.00936224
-0.0572015,0.0962509,-0.0171025,-0.113571,-0.0389276,-0.0654039,0.0386425
0.0726007,0.122515,0.0664051,-0.097303,0.00505218,-0.119398,-0.0589706
-0.108656,0.0903125,-0.110189,-0.133322,-0.0519549,-0.0966205,0.083446
0.115965,0.0379219,0.0648608,-0.0359671,0.0543722,-0.0665699,-0.0932369
-0.0825604,0.0354639,-0.069904,-0.0611746,-0.0185667,-0.0538145,0.0702494
0.0573938,0.042111,0.0381526,0.0126884,0.0272554,-0.0411939,-0.0497456
0.00084123,0.0522846,0.0106705,-0.0524572,0.0212616,-0.0408308,0.00936176
-0.057199,0.0962269,-0.0170997,-0.113563,-0.0389267,-0.0654004,0.038642
0.072602,0.122492,0.0664074,-0.0972955,0.00505071,-0.119394,-0.0589701
-0.108655,0.0902899,-0.110186,-0.133315,-0.0519525,-0.0966172,0.0834455
0.115966,0.0378997,0.064862,-0.0359602,0.0543704,-0.0665663,-0.0932355
-0.0825573,0.0354415,-0.0699011,-0.0611677,-0.0185641,-0.0538112,0.0702481
0.0573948,0.0420877,0.0381544,0.0126949,0.0272545,-0.0411901,-0.0497444
0.000843705,0.0522614,0.0106731,-0.0524499,0.0212616,-0.0408274,0.00936129
-0.0571966,0.0962034,-0.0170969,-0.113555,-0.0389257,-0.0653969,0.0386414
0.0726032,0.122469,0.0664096,-0.0972883,0.00504924,-0.11939,-0.0589697
-0.108653,0.0902678,-0.110183,-0.133308,-0.0519501,-0.0966139,0.0834449
0.115967,0.037878,0.0648632,-0.0359537,0.0543686,-0.0665627,-0.0932341
-0.0825542,0.0354196,-0.0698983,-0.0611612,-0.0185615,-0.0538079,0.0702469
0.0573958,0.042065,0.0381562,0.0127013,0.0272536,-0.0411864,-0.0497433
0.000846115,0.0522387,0.0106757,-0.0524428,0.0212615,-0.040824,0.00936082
-0.0571942,0.0961804,-0.0170941,-0.113547,-0.0389248,-0.0653935,0.0386409
0.0726043,0.122446,0.0664118,-0.0972813,0.00504777,-0.119385,-0.0589693
-0.108651,0.0902461,-0.110179,-0.133301,-0.0519477,-0.0966106,0.0834443
0.115967,0.0378568,0.0648644,-0.0359473,0.0543667,-0.0665592,-0.0932327
-0.0825511,0.0353982,-0.0698954,-0.0611548,-0.0185588,-0.0538046,0.0702456
0.0573967,0.0420428,0.0381579,0.0127074,0.0272528,-0.0411828,-0.0497421
0.000848461,0.0522165,0.0106783,-0.0524359,0.0212614,-0.0408206,0.00936034
-0.0571919,0.096158,-0.0170914,-0.11354,-0.0389239,-0.06539,0.0386403
0.0726054,0.122424,0.066414,-0.0972745,0.00504628,-0.119381,-0.0589688
-0.10865,0.090225,-0.110176,-0.133295,-0.0519451,-0.0966073,0.0834437
0.115968,0.0378361,0.0648656,-0.0359412,0.0543649,-0.0665557,-0.0932313
-0.082548,0.0353772,-0.0698925,-0.0611487,-0.0185562,-0.0538013,0.0702444
0.0573976,0.0420211,0.0381597,0.0127133,0.0272519,-0.0411791,-0.049741
0.000850741,0.0521949,0.0106808,-0.0524293,0.0212613,-0.0408173,0.00935987
-0.0571897,0.096136,-0.0170887,-0.113533,-0.0389231,-0.0653866,0.0386398
0.0726065,0.122402,0.0664161,-0.097268,0.00504479,-0.119377,-0.0589684
-0.108648,0.0902044,-0.110172,-0.133289,-0.0519424,-0.096604,0.0834432
0.115968,0.0378159,0.0648668,-0.0359353,0.0543631,-0.0665522,-0.09323
-0.0825448,0.0353568,-0.0698896,-0.0611428,-0.0185535,-0.053798,0.0702432
0.0573985,0.042,0.0381614,0.012719,0.027251,-0.0411755,-0.0497399
0.000852955,0.0521737,0.0106833,-0.0524229,0.0212611,-0.040814,0.00935939
-0.0571875,0.0961146,-0.0170861,-0.113526,-0.0389222,-0.0653832,0.0386392
0.0726075,0.122381,0.0664182,-0.0972616,0.00504329,-0.119374,-0.0589679
-0.108645,0.0901842,-0.110169,-0.133283,-0.0519395,-0.0966008,0.0834426
0.115969,0.0377963,0.0648681,-0.0359296,0.0543613,-0.0665488,-0.0932286
-0.0825415,0.0353369,-0.0698867,-0.0611372,-0.0185507,-0.0537948,0.070242
0.0573993,0.0419793,0.0381632,0.0127245,0.0272501,-0.0411719,-0.0497388
0.000855102,0.0521531,0.0106858,-0.0524167,0.0212608,-0.0408107,0.00935892
-0.0571853,0.0960937,-0.0170834,-0.11352,-0.0389214,-0.0653798,0.0386387
0.0726084,0.12236,0.0664202,-0.0972555,0.00504176,-0.11937,-0.0589675
-0.108643,0.0901646,-0.110165,-0.133277,-0.0519364,-0.0965976,0.083442
0.115969,0.0377771,0.0648694,-0.0359242,0.0543595,-0.0665454,-0.0932273
-0.0825382,0.0353175,-0.0698837,-0.0611318,-0.018548,-0.0537916,0.0702407
0.0574002,0.0419592,0.0381649,0.0127297,0.0272492,-0.0411684,-0.0497377
0.000857178,0.0521329,0.0106883,-0.0524108,0.0212605,-0.0408074,0.00935845
-0.0571832,0.0960732,-0.0170808,-0.113513,-0.0389207,-0.0653765,0.0386381
0.0726094,0.12234,0.0664223,-0.0972496,0.00504021,-0.119366,-0.058967
-0.10864,0.0901454,-0.110161,-0.133271,-0.0519328,-0.0965944,0.0834415
0.11597,0.0377584,0.0648707,-0.0359189,0.0543577,-0.066542,-0.0932259
-0.0825348,0.0352986,-0.0698805,-0.0611266,-0.0185451,-0.0537884,0.0702395
0.057401,0.0419396,0.0381667,0.0127347,0.0272482,-0.0411649,-0.0497366
0.000859181,0.0521133,0.0106907,-0.052405,0.0212601,-0.0408041,0.00935797
-0.0571811,0.0960533,-0.0170781,-0.113507,-0.03892,-0.0653731,0.0386376
0.0726102,0.122321,0.0664243,-0.0972439,0.00503862,-0.119362,-0.0589665
-0.108637,0.0901267,-0.110156,-0.133266,-0.0519288,-0.0965912,0.0834409
0.11597,0.0377402,0.0648722,-0.0359139,0.0543559,-0.0665387,-0.0932246
-0.0825311,0.0352801,-0.0698771,-0.0611216,-0.0185421,-0.0537853,0.0702383
0.0574019,0.0419204,0.0381686,0.0127396,0.0272471,-0.0411614,-0.0497355
0.000861105,0.0520941,0.0106932,-0.0523995,0.0212595,-0.0408009,0.0093575
-0.0571791,0.0960338,-0.0170755,-0.113501,-0.0389193,-0.0653698,0.0386371
0.0726111,0.122301,0.0664264,-0.0972384,0.00503697,-0.119358,-0.0589661
-0.108633,0.0901084,-0.110151,-0.133261,-0.0519239,-0.096588,0.0834404
0.115971,0.0377224,0.0648738,-0.0359091,0.054354,-0.0665353,-0.0932233
-0.0825272,0.0352621,-0.0698735,-0.0611169,-0.018539,-0.0537822,0.0702371
0.0574028,0.0419018,0.0381706,0.0127442,0.027246,-0.041158,-0.0497344
0.000862941,0.0520754,0.0106957,-0.0523942,0.0212588,-0.0407977,0.00935703
-0.0571771,0.0960148,-0.0170728,-0.113496,-0.0389188,-0.0653665,0.0386365
0.0726119,0.122283,0.0664284,-0.097233,0.00503525,-0.119354,-0.0589656
-0.108627,0.0900907,-0.110145,-0.133256,-0.051918,-0.0965849,0.0834398
0.115972,0.0377052,0.0648756,-0.0359044,0.0543521,-0.066532,-0.093222
-0.082523,0.0352446,-0.0698694,-0.0611124,-0.0185356,-0.0537791,0.0702359
0.0574037,0.0418836,0.0381727,0.0127487,0.0272447,-0.0411545,-0.0497334
0.000864673,0.0520572,0.0106981,-0.0523891,0.0212578,-0.0407945,0.00935655
-0.0571751,0.0959963,-0.0170701,-0.11349,-0.0389184,-0.0653632,0.038636
0.0726126,0.122265,0.0664305,-0.0972279,0.00503341,-0.11935,-0.0589652
-0.108621,0.0900734,-0.110138,-0.133251,-0.0519105,-0.0965817,0.0834393
0.115973,0.0376884,0.0648777,-0.0358999,0.0543501,-0.0665287,-0.0932207
-0.0825182,0.0352276,-0.0698648,-0.0611081,-0.0185319,-0.0537761,0.0702348
0.0574047,0.041866,0.0381751,0.012753,0.0272433,-0.0411511,-0.0497323
0.000866282,0.0520395,0.0107007,-0.0523842,0.0212565,-0.0407913,0.00935608
-0.0571732,0.0959782,-0.0170673,-0.113485,-0.0389182,-0.0653599,0.0386354
0.0726133,0.122247,0.0664326,-0.0972229,0.0050314,-0.119347,-0.0589647
-0.108612,0.0900565,-0.110129,-0.133247,-0.0519007,-0.0965786,0.0834387
0.115974,0.037672,0.0648802,-0.0358956,0.0543479,-0.0665254,-0.0932194
-0.0825126,0.035211,-0.0698593,-0.0611039,-0.0185276,-0.0537731,0.0702337
0.0574058,0.0418488,0.0381778,0.0127571,0.0272415,-0.0411478,-0.0497313
0.000867733,0.0520222,0.0107033,-0.0523795,0.0212546,-0.0407882,0.0093556
-0.0571713,0.0959607,-0.0170644,-0.11348,-0.0389184,-0.0653567,0.0386349
0.0726139,0.12223,0.0664349,-0.0972182,0.00502914,-0.119343,-0.0589643
-0.1086,0.09004,-0.110118,-0.133242,-0.0518881,-0.0965756,0.0834382
0.115976,0.037656,0.0648834,-0.0358915,0.0543456,-0.0665221,-0.0932182
-0.0825057,0.0351949,-0.0698526,-0.0611,-0.0185225,-0.0537701,0.0702326
0.0574071,0.041832,0.038181,0.012761,0.0272394,-0.0411445,-0.0497303
0.000868984,0.0520054,0.0107061,-0.052375,0.0212521,-0.0407851,0.00935513
-0.0571694,0.0959435,-0.0170612,-0.113475,-0.0389189,-0.0653535,0.0386343
0.0726145,0.122213,0.0664373,-0.0972135,0.00502653,-0.119339,-0.0589638
-0.108718,0.0900245,-0.11021,-0.133239,-0.0520176,-0.0965719,0.083438
0.115981,0.0376417,0.0648804,-0.0358889,0.0543685,-0.0665194,-0.0932163
-0.0824909,0.035178,-0.0698476,-0.0610949,-0.0184962,-0.0537655,0.0702296
0.0574113,0.0418155,0.0381812,0.0127649,0.0272519,-0.0411407,-0.0497285
0.0008722,0.051989,0.010706,-0.0523708,0.0212604,-0.0407819,0.00935515
-0.0571653,0.0959267,-0.0170604,-0.11347,-0.0389103,-0.0653501,0.0386338
0.0726172,0.122196,0.0664375,-0.0972091,0.00503156,-0.119335,-0.0589633
-0.108705,0.0900091,-0.110201,-0.133235,-0.0519998,-0.096569,0.0834375
0.115986,0.0376269,0.0648833,-0.0358854,0.0543733,-0.0665163,-0.0932151
-0.0824781,0.0351631,-0.0698381,-0.0610917,-0.0184822,-0.0537629,0.0702285
0.0574149,0.0418,0.0381851,0.0127681,0.0272533,-0.0411378,-0.0497275
0.000874398,0.0519735,0.0107091,-0.052367,0.0212592,-0.0407792,0.0093547
-0.0571621,0.0959108,-0.0170561,-0.113466,-0.0389094,-0.0653473,0.0386332
0.0726188,0.122181,0.0664411,-0.0972051,0.00502965,-0.119332,-0.0589629
-0.108697,0.089994,-0.110192,-0.133231,-0.0519917,-0.0965661,0.083437
0.115992,0.0376123,0.0648903,-0.0358819,0.054375,-0.0665132,-0.0932138
-0.0825924,0.0351487,-0.0699272,-0.0610887,-0.0186102,-0.0537597,0.0702273
0.0574218,0.0417857,0.0381848,0.0127703,0.0272768,-0.0411351,-0.0497255
0.000882109,0.0519567,0.01071,-0.0523617,0.0212747,-0.0407747,0.00935248
-0.0571565,0.0958947,-0.0170546,-0.113462,-0.0388954,-0.0653437,0.0386336
0.0726228,0.122165,0.0664422,-0.0972009,0.00503816,-0.119328,-0.0589622
-0.108689,0.0899793,-0.110187,-0.133227,-0.051978,-0.096563,0.0834365
0.116002,0.0375983,0.064896,-0.0358786,0.0543868,-0.0665101,-0.0932125
-0.0825777,0.0351343,-0.0699172,-0.0610856,-0.0185934,-0.0537569,0.0702262
0.0574292,0.041771,0.0381908,0.0127732,0.0272832,-0.0411321,-0.0497244
0.000885502,0.051942,0.0107132,-0.0523583,0.0212751,-0.040772,0.009352
-0.0571512,0.0958797,-0.0170494,-0.113458,-0.0388921,-0.0653409,0.038633
0.072626,0.12215,0.0664466,-0.0971973,0.00503781,-0.119325,-0.0589617
-0.108684,0.0899653,-0.11018,-0.133224,-0.0519744,-0.0965603,0.083436
0.116013,0.0375849,0.0649072,-0.0358757,0.0543947,-0.0665072,-0.0932112
-0.0825672,0.0351203,-0.0699064,-0.0610825,-0.0185867,-0.0537541,0.0702249
0.0574381,0.0417566,0.0382015,0.0127762,0.0272873,-0.041129,-0.0497233
0.000888572,0.0519274,0.0107191,-0.0523546,0.0212715,-0.0407691,0.00935147
-0.0571454,0.0958648,-0.0170417,-0.113454,-0.0388909,-0.0653379,0.0386324
0.0726295,0.122136,0.0664526,-0.0971935,0.00503582,-0.119321,-0.0589613
-0.108681,0.0899515,-0.110175,-0.133221,-0.0519741,-0.0965573,0.0834355
0.115888,0.0375709,0.0648099,-0.035872,0.0542536,-0.0665046,-0.0932103
-0.0825572,0.0351077,-0.0699058,-0.0610807,-0.0185574,-0.0537515,0.0702249
0.057324,0.0417407,0.0381049,0.0127811,0.0271715,-0.0411243,-0.0497244
0.000897007,0.0519138,0.010714,-0.052352,0.0213088,-0.0407658,0.00935319
-0.0571298,0.0958488,-0.0170396,-0.113448,-0.0388566,-0.0653328,0.0386305
0.0726389,0.122121,0.0664535,-0.0971894,0.00505904,-0.119317,-0.0589601
-0.108675,0.0899379,-0.110175,-0.133218,-0.0519564,-0.0965541,0.0834356
0.115901,0.037558,0.0648149,-0.0358692,0.0542747,-0.0665014,-0.093209
-0.0825482,0.0350945,-0.0699035,-0.061078,-0.0185427,-0.0537486,0.0702238
0.0573386,0.0417275,0.0381135,0.0127834,0.0271901,-0.0411214,-0.0497233
0.000904689,0.0519004,0.0107186,-0.0523491,0.0213162,-0.0407632,0.00935256
-0.0571175,0.0958353,-0.01703,-0.113445,-0.0388443,-0.0653303,0.03863
0.072647,0.122108,0.0664614,-0.0971865,0.00506406,-0.119314,-0.0589595
-0.108672,0.0899254,-0.11017,-0.133215,-0.0519559,-0.0965518,0.0834351
0.115909,0.0375461,0.0648239,-0.035867,0.0542787,-0.0664989,-0.0932077
-0.0825423,0.035082,-0.0698962,-0.0610756,-0.0185412,-0.053746,0.0702225
0.0573482,0.0417144,0.0381247,0.0127858,0.0271956,-0.0411186,-0.0497221
0.000912511,0.051887,0.0107284,-0.0523458,0.0213179,-0.0407603,0.009352
-0.0572344,0.0958218,-0.0171195,-0.113442,-0.0389768,-0.0653271,0.0386302
0.0726597,0.122096,0.0664664,-0.0971844,0.0050916,-0.119311,-0.0589588
-0.108664,0.0899115,-0.110168,-0.133211,-0.0519402,-0.0965472,0.0834328
0.115917,0.0375339,0.0648274,-0.0358643,0.0542929,-0.0664956,-0.0932056
-0.0825357,0.0350695,-0.0698936,-0.0610731,-0.0185302,-0.053743,0.0702216
0.0573574,0.0417016,0.0381306,0.0127883,0.0272074,-0.0411154,-0.0497211
0.000924132,0.051874,0.0107365,-0.0523428,0.0213302,-0.0407574,0.00935157
-0.0572191,0.0958086,-0.0171078,-0.113439,-0.0389613,-0.0653242,0.0386296
0.072673,0.122083,0.066478,-0.0971814,0.00510232,-0.119308,-0.0589582
-0.108662,0.0898996,-0.110164,-0.133209,-0.0519409,-0.0965446,0.0834323
0.115921,0.0375227,0.0648325,-0.0358623,0.0542932,-0.066493,-0.0932043
-0.0825311,0.0350578,-0.0698884,-0.061071,-0.0185293,-0.0537404,0.0702202
0.0573629,0.0416894,0.0381376,0.0127904,0.0272092,-0.0411126,-0.04972
0.000937357,0.0518615,0.0107499,-0.05234,0.021339,-0.0407546,0.00935099
-0.0572083,0.0957956,-0.0170955,-0.113436,-0.0389554,-0.0653212,0.038629
0.0725432,0.12207,0.0663788,-0.0971781,0.00495322,-0.119305,-0.0589576
-0.108658,0.0898887,-0.110167,-0.133207,-0.0519186,-0.0965422,0.0834329
0.11593,0.03751,0.0648342,-0.0358584,0.0543108,-0.0664882,-0.0932051
-0.0825251,0.0350458,-0.0698873,-0.0610684,-0.0185144,-0.0537369,0.0702199
0.0573691,0.0416772,0.0381401,0.0127928,0.0272211,-0.0411093,-0.0497187
0.000822364,0.0518491,0.010656,-0.0523372,0.0212163,-0.0407516,0.00935078
-0.0571953,0.0957839,-0.0170957,-0.113434,-0.0389191,-0.0653184,0.0386294
0.0725611,0.122057,0.0663843,-0.0971737,0.00498429,-0.1193,-0.0589589
-0.108652,0.0898771,-0.110168,-0.133205,-0.0519019,-0.0965389,0.0834333
0.115936,0.0374994,0.0648338,-0.0358565,0.0543231,-0.0664854,-0.0932034
-0.0825184,0.0350347,-0.0698863,-0.0610665,-0.0185023,-0.0537342,0.0702187
0.0573749,0.0416658,0.0381423,0.0127946,0.0272304,-0.0411065,-0.0497176
0.000837243,0.0518375,0.0106662,-0.0523349,0.0212331,-0.0407489,0.00935031
-0.0571866,0.095772,-0.0170888,-0.113431,-0.0389108,-0.0653158,0.0386288
0.0725708,0.122045,0.0663932,-0.0971714,0.00499189,-0.119297,-0.0589582
-0.108649,0.0898663,-0.110163,-0.133203,-0.0519012,-0.0965365,0.0834328
0.115939,0.0374892,0.064838,-0.0358548,0.0543224,-0.0664829,-0.0932021
-0.0825137,0.035024,-0.0698812,-0.0610648,-0.0185007,-0.0537317,0.0702174
0.0573786,0.0416547,0.0381476,0.0127964,0.0272306,-0.0411037,-0.0497166
0.000848185,0.0518261,0.0106771,-0.0523324,0.0212404,-0.0407462,0.00934982
-0.0571801,0.0957601,-0.017081,-0.113428,-0.0389086,-0.0653128,0.0386283
0.072578,0.122034,0.0664019,-0.0971687,0.0049942,-0.119293,-0.0589576
-0.108647,0.0898555,-0.110158,-0.133201,-0.0519026,-0.0965336,0.0834323
0.115941,0.0374791,0.064842,-0.0358529,0.0543198,-0.0664801,-0.0932009
-0.0825097,0.0350135,-0.0698765,-0.061063,-0.0185,-0.053729,0.0702162
0.0573814,0.0416438,0.038152,0.0127983,0.02723,-0.0411007,-0.0497156
0.000856763,0.0518149,0.0106859,-0.05233,0.0212452,-0.0407433,0.00934931
-0.0571749,0.0957486,-0.0170745,-0.113425,-0.0389072,-0.0653098,0.0386277
0.0725835,0.122023,0.066409,-0.097166,0.00499527,-0.11929,-0.0589571
-0.108645,0.089845,-0.110154,-0.133198,-0.0519037,-0.0965308,0.0834318
0.115943,0.0374692,0.0648455,-0.035851,0.0543172,-0.0664772,-0.0931997
-0.082506,0.0350032,-0.0698722,-0.0610611,-0.0184994,-0.0537261,0.070215
0.0573837,0.0416332,0.0381559,0.0128002,0.027229,-0.0410977,-0.0497146
0.000863584,0.051804,0.0106932,-0.0523275,0.0212486,-0.0407403,0.00934883
-0.0571705,0.0957373,-0.0170689,-0.113422,-0.038906,-0.0653067,0.0386272
0.0725879,0.122012,0.0664149,-0.0971634,0.00499571,-0.119287,-0.0589566
-0.108643,0.0898348,-0.11015,-0.133196,-0.0519043,-0.0965279,0.0834313
0.115944,0.0374597,0.0648483,-0.0358492,0.0543148,-0.0664743,-0.0931985
-0.0825025,0.0349933,-0.0698685,-0.0610594,-0.0184984,-0.0537233,0.0702137
0.0573856,0.0416229,0.0381592,0.012802,0.0272282,-0.0410947,-0.0497136
0.000869137,0.0517935,0.0106992,-0.0523252,0.0212511,-0.0407374,0.00934835
-0.0571667,0.0957264,-0.017064,-0.11342,-0.038905,-0.0653036,0.0386266
0.0725915,0.122001,0.0664199,-0.0971609,0.00499574,-0.119283,-0.058956
-0.108641,0.089825,-0.110146,-0.133194,-0.0519045,-0.096525,0.0834308
0.115945,0.0374504,0.0648507,-0.0358475,0.0543126,-0.0664714,-0.0931973
-0.0824993,0.0349837,-0.0698651,-0.0610578,-0.0184972,-0.0537205,0.0702126
0.0573871,0.0416129,0.038162,0.0128037,0.0272273,-0.0410917,-0.0497126
0.000873739,0.0517833,0.0107043,-0.052323,0.021253,-0.0407345,0.00934788
-0.0571634,0.0957158,-0.0170598,-0.113417,-0.038904,-0.0653006,0.0386261
0.0725943,0.121991,0.0664241,-0.0971584,0.00499547,-0.11928,-0.0589555
-0.108639,0.0898155,-0.110143,-0.133192,-0.0519044,-0.0965221,0.0834303
0.115946,0.0374415,0.0648527,-0.0358458,0.0543105,-0.0664686,-0.0931962
-0.0824963,0.0349745,-0.069862,-0.0610563,-0.0184959,-0.0537177,0.0702114
0.0573883,0.0416033,0.0381645,0.0128052,0.0272265,-0.0410888,-0.0497117
0.000877625,0.0517734,0.0107088,-0.0523209,0.0212544,-0.0407316,0.00934741
-0.0571605,0.0957056,-0.0170561,-0.113415,-0.0389031,-0.0652976,0.0386256
0.0725966,0.121982,0.0664276,-0.0971561,0.00499498,-0.119276,-0.058955
-0.108638,0.0898062,-0.11014,-0.133191,-0.0519041,-0.0965192,0.0834299
0.115947,0.0374329,0.0648543,-0.0358443,0.0543084,-0.0664657,-0.093195
-0.0824934,0.0349655,-0.0698592,-0.0610549,-0.0184944,-0.053715,0.0702102
0.0573892,0.0415939,0.0381666,0.0128067,0.0272257,-0.0410858,-0.0497107
0.000880959,0.0517638,0.0107126,-0.0523189,0.0212555,-0.0407287,0.00934696
-0.0571579,0.0956957,-0.0170527,-0.113412,-0.0389022,-0.0652945,0.0386251
0.0725984,0.121972,0.0664307,-0.0971539,0.00499434,-0.119273,-0.0589546
-0.108636,0.0897973,-0.110138,-0.133189,-0.0519037,-0.0965164,0.0834294
0.115947,0.0374246,0.0648557,-0.0358428,0.0543065,-0.0664629,-0.0931939
-0.0824908,0.0349569,-0.0698567,-0.0610536,-0.0184929,-0.0537122,0.0702091
0.05739,0.0415849,0.0381685,0.0128082,0.0272249,-0.0410829,-0.0497097
0.000883861,0.0517545,0.010716,-0.052317,0.0212564,-0.0407259,0.0093465
-0.0571556,0.095686,-0.0170497,-0.11341,-0.0389013,-0.0652915,0.0386246
0.0725999,0.121963,0.0664334,-0.0971517,0.00499357,-0.11927,-0.0589541
-0.108635,0.0897887,-0.110135,-0.133187,-0.0519031,-0.0965135,0.083429
0.115947,0.0374166,0.0648568,-0.0358414,0.0543046,-0.0664601,-0.0931928
-0.0824882,0.0349485,-0.0698544,-0.0610523,-0.0184913,-0.0537095,0.0702079
0.0573906,0.0415762,0.0381701,0.0128095,0.0272241,-0.04108,-0.0497088
0.000886415,0.0517456,0.010719,-0.0523152,0.0212571,-0.040723,0.00934605
-0.0571536,0.0956767,-0.017047,-0.113408,-0.0389005,-0.0652886,0.0386241
0.0726012,0.121954,0.0664358,-0.0971496,0.00499272,-0.119266,-0.0589536
-0.108634,0.0897804,-0.110133,-0.133186,-0.0519024,-0.0965107,0.0834286
0.115948,0.0374089,0.0648577,-0.0358401,0.0543028,-0.0664573,-0.0931916
-0.0824858,0.0349404,-0.0698522,-0.0610512,-0.0184897,-0.0537067,0.0702068
